gameid;tournament;gametype;teamA;teamidA;teamB;teamidB;resultA;resultB;addinfo;date;teamA_age;teamB_age;teamA_def_val;teamB_def_val;teamA_off_val;teamB_off_val;teamA_frag;teamB_frag;past_resultA;past_resultB
2270401;AC13;Gruppe C;Nigeria;3444;Burkina Faso;5872;1;1;;21.01.13;24.0;26.304347826086957;2635714.285714286;919230.7692307692;5483333.333333333;1790000.0;20;21;;
2270419;AC13;Gruppe D;Algerien;3614;Elfenbeinküste;3591;2;2;;30.01.13;26.52173913043478;27.82608695652174;1166666.6666666667;3320833.3333333335;2631818.1818181816;9059090.909090908;21;19;2.8499999999999996;1.9
2270418;AC13;Gruppe D;Togo;3815;Tunesien;3670;1;1;;30.01.13;25.130434782608695;25.217391304347824;620833.3333333334;1128571.4285714286;1577272.7272727273;1883333.3333333333;18;14;0.04761875;2.01198125
2270410;AC13;Gruppe D;Elfenbeinküste;3591;Tunesien;3670;3;0;;26.01.13;27.82608695652174;25.045454545454547;3526923.076923077;1128571.4285714286;10165000.0;1931250.0;20;14;1.9976124999999998;0.0026125000000000002
2270411;AC13;Gruppe D;Algerien;3614;Togo;3815;0;2;;26.01.13;26.52173913043478;25.130434782608695;1250000.0;620833.3333333334;2827777.777777778;1668181.8181818181;21;18;;
2270402;AC13;Gruppe D;Elfenbeinküste;3591;Togo;3815;2;1;;22.01.13;27.82608695652174;25.130434782608695;2779166.6666666665;620833.3333333334;10377272.727272727;1668181.8181818181;20;18;0.0475;0.0475
2270403;AC13;Gruppe D;Tunesien;3670;Algerien;3614;1;0;;22.01.13;25.318181818181817;26.52173913043478;1200000.0;1250000.0;1894444.4444444445;2827777.777777778;14;21;0.095;1.045
1121867;GC11;Finale;USA;3505;Mexiko;6303;2;4;;26.06.11;26.833333333333332;26.166666666666668;2622727.272727273;2833333.3333333335;2925000.0;4541666.666666667;16;16;0.9549999992540917;2.1377434389862353
1120903;GC11;Halbfinale;USA;3505;Panama;3577;1;0;;23.06.11;27.0;24.555555555555557;2850000.0;477272.7272727273;2246428.5714285714;182142.85714285713;16;16;1.0500062929296874;1.9498809382421873
1120902;GC11;Halbfinale;Honduras;3590;Mexiko;6303;0;2;n.V.;23.06.11;26.555555555555557;26.166666666666668;1958333.3333333333;2833333.3333333335;750000.0;4541666.666666667;11;16;0.1450056272265625;0.9977434828476562
1115120;GC11;Viertelfinale;Panama;3577;El Salvador;13951;6;4;n.E.;20.06.11;26.0;25.285714285714285;631250.0;58333.333333333336;450000.0;131250.0;13;8;4.847499703199121;3.800356250003711
1115118;GC11;Viertelfinale;Mexiko;6303;Guatemala;13342;2;1;;19.06.11;26.214285714285715;25.153846153846153;3187500.0;171428.57142857142;4541666.666666667;266666.6666666667;13;9;0.10736278046874999;0.14725031171875
1115119;GC11;Viertelfinale;Jamaika;3671;USA;3505;0;2;;19.06.11;26.928571428571427;26.357142857142858;415625.0;3550000.0;495833.3333333333;3153571.4285714286;11;13;0.9999996874999999;1.095005625
1115117;GC11;Viertelfinale;Costa Rica;8497;Honduras;3590;3;5;n.E.;18.06.11;24.0;27.285714285714285;471428.5714285714;2787500.0;2328571.4285714286;783333.3333333334;13;11;0.9977384255116305;1.957000345868662
1103469;GC11;Gruppe A;El Salvador;13951;Kuba;3808;6;1;;13.06.11;25.5;25.88235294117647;50000.0;75000.0;109090.90909090909;83333.33333333333;7;1;0.95;0.0
1103470;GC11;Gruppe A;Mexiko;6303;Costa Rica;8497;4;1;;13.06.11;25.764705882352942;24.555555555555557;3050000.0;355555.55555555556;4178571.4285714286;1783333.3333333333;15;15;3.139881248474609;0.19000029694921874
1103463;GC11;Gruppe A;Costa Rica;8497;El Salvador;13951;1;1;;10.06.11;24.61111111111111;25.333333333333332;355555.55555555556;57142.857142857145;1783333.3333333333;80000.0;15;9;1.9025124695315185;1.0022502983614159
1103464;GC11;Gruppe A;Kuba;3808;Mexiko;6303;0;5;;10.06.11;26.11111111111111;25.764705882352942;75000.0;2833333.3333333335;83333.33333333333;4281250.0;2;15;0.95;1.9
1103457;GC11;Gruppe A;Costa Rica;8497;Kuba;3808;5;0;;06.06.11;24.38888888888889;26.11111111111111;345000.0;75000.0;443750.0;83333.33333333333;15;1;2.9026478124999997;1.0022618749999999
1103458;GC11;Gruppe A;Mexiko;6303;El Salvador;13951;5;0;;06.06.11;26.666666666666668;25.444444444444443;3650000.0;56250.0;3906250.0;61111.11111111111;16;7;3.849875;1.045
1103471;GC11;Gruppe B;Guatemala;13342;Grenada;14175;4;0;;14.06.11;26.055555555555557;26.166666666666668;133333.33333333334;86111.11111111111;246875.0;90000.0;12;9;;
